name,sc,tc,rwc
1,40.0,56.37611590623837,42.64141038430611
2,42.0,57.095747404946366,43.814208568620415
3,42.0,57.26033794760093,45.426925854611966
4,43.0,58.45442141645501,46.08055643326754
5,41.0,59.17619350364789,45.168384063670096
6,42.0,59.156669722906344,46.53438362571186
7,41.0,57.33187414940908,43.35604700713934
8,46.0,64.03493274840828,49.68439233091082
9,43.0,56.68104816845016,45.43627933740059
10,40.0,57.39783485803178,42.812554047989906
