name,tc
893,46.34087688738021
894,48.440725427823665
895,46.248865789140716
896,45.90916119417144
897,47.29026760582566
898,47.758280010474486
899,48.107913208197004
900,46.887320790397254
901,48.48890992107019
902,48.487104032852635
903,48.37135746312843
904,47.73069968934834
905,48.42604622227569
906,47.973370523360494
907,48.414778046907536
908,46.32307380672885
909,46.29255074703101
910,46.84897842215944
911,47.21004169686476
912,47.14755745599613
913,47.12791876841701
914,47.23777735396152
915,46.250502284867736
916,47.55187818440858
917,47.056246726184355
918,47.357376914211336
919,48.48042166130115
920,47.44709733003241
921,47.65641725545223
922,47.65625562342192
923,48.41377916263665
924,47.09565953788106
925,47.12495200487242
926,46.99884164031569
927,46.58529957714038
928,47.02061895704907
929,48.1756513565762
930,46.75738314111973
931,48.228499782450086
932,47.04599163666483
933,46.11490427181365
934,47.99877667031018
935,46.80515361593078
936,47.51031873407704
937,47.61794060088254
938,48.412995529283585
939,47.88893381314909
940,47.758374599575184
941,47.456801123767725
942,48.883559004203875
943,48.863650300217515
944,46.593409755425036
945,46.77535824415983
946,46.85138074629083
947,46.74434669615476
948,47.343761604095164
949,47.18297584813622
950,46.035905116822526
951,46.008190949854736
952,48.184726457433186
953,47.98453807739708
954,48.180303849881085
955,47.79203732625249
956,47.56816826538123
957,48.61856387855553
958,46.05924846566813
959,48.67470767301012
960,45.85731256827166
961,45.907862487085275
962,48.68985765946951
963,44.931863594072134
964,47.306291332564804
965,47.356955253273355
966,47.9752643834372
967,47.555050792618125
968,47.92505680195375
969,47.54441196836003
970,47.55503964308282
971,47.55612777623922
972,48.20450802514338
973,48.14025795743715
974,47.64719075459848
975,48.40044270628532
976,48.023775354933434
977,47.64710650751178
978,48.02321574180339
979,47.66835257586149
980,47.672804428350965
981,48.28160514554009
982,48.14252615171838
983,46.39907890554991
984,46.882350570334104
985,48.77403188071839
986,48.04394187112289
987,48.77573693606716
988,48.038487323370134
989,47.178207882093275
990,47.012052493701795
991,46.673591355139465
992,46.67546894795495
993,46.86894683960665
994,46.67519975223003
995,47.59717450673359
996,47.24531571718642
997,48.279765537529656
998,46.078682197401676
999,48.02098461861837
1000,47.368902656700065
1001,47.354404648053304
1002,47.00703200888959
1003,47.456410209936124
1004,46.56368296910815
1005,46.86419273295243
1006,49.011413561482144
1007,48.30225354258187
1008,47.71849057371662
1009,47.278687526228445
1010,47.00200250231907
1011,47.771421378801755
1012,47.84722776668099
1013,47.48299475190925
1014,47.83510264355576
1015,46.92289774596698
1016,46.480465195628916
1017,48.32168768586398
1018,48.001914191852705
1019,48.60739230713789
1020,47.28107550906264
1021,47.36402590886439
1022,48.62998050307266
1023,46.23525633444842
1024,48.600838757309475
1025,46.65388438795046
1026,48.54496837355613
1027,47.998382053825544
1028,47.23209490874046
1029,48.04644675847875
1030,47.23210136701085
1031,48.42587756190689
1032,47.75950218100255
1033,48.136552588269645
1034,48.15370318292378
1035,47.83788289873875
1036,47.815388458735406
1037,47.49356378562572
1038,47.459862908467116
1039,48.03724021664982
1040,47.40807935373977
1041,47.705582179477645
1042,47.25123845939037
1043,47.40180716534674
1044,46.55605046946709
1045,47.51742421502278
1046,48.05458435507021
1047,48.24529866103388
1048,48.83090670557119
1049,48.60424202895263
1050,47.64786896984063
1051,48.85440473756186
1052,48.85496586696741
1053,47.18496372921431
1054,47.11397189392607
1055,46.854270777738975
1056,47.25779227200722
1057,46.30219404396026
1058,46.43196464648574
1059,46.97391729298195
1060,48.76252829643032
1061,47.259208439055875
1062,46.94047287704828
1063,47.15154030431586
1064,47.70786930159496
1065,46.573068149391695
1066,46.69407393867259
1067,47.09879936810386
1068,48.30715593813422
1069,46.55138607230161
1070,46.57556409697408
1071,48.203105178745226
1072,48.142559005683815
1073,47.22007706647166
1074,48.20770308902457
1075,47.6447332639763
1076,47.3122224470208
1077,47.99111464512421
1078,47.8255347999105
1079,46.24232172079631
1080,47.51268967286664
1081,47.53843249947991
1082,47.816295390605625
1083,47.133665454241914
1084,47.59089611496169
1085,47.534236803546875
1086,47.55154671996278
1087,48.148485538633146
1088,48.82843113302166
1089,47.36156681603802
1090,47.36287166125131
1091,47.84413989876525
1092,47.67520031598748
1093,47.73420242718298
1094,48.09323016417279
1095,47.39674885717109
1096,48.23701164582612
1097,48.195387053253825
1098,48.223029819677414
1099,48.42118120904903
1100,47.5863080739791
1101,46.60977984014007
1102,47.59052816988287
1103,46.873646063620576
1104,48.73621764190579
1105,46.37979563981552
1106,47.040802590479814
1107,46.90132255328623
1108,48.30099985630643
1109,47.51488354280959
1110,47.630113560823986
1111,47.01619077467945
1112,47.62882294427421
1113,47.01273186646207
1114,47.53812345570949
1115,47.01051703720112
1116,47.807311722503314
1117,47.58822049499486
1118,46.15145973828881
1119,47.42165325966305
1120,45.59896787875373
1121,45.089320418408235
1122,47.322431222675355
1123,48.00742000532548
1124,47.134239175647885
1125,47.68518485089704
1126,48.07812527572564
1127,48.04586196861794
1128,47.83384362395585
1129,47.89006104108053
1130,47.88177609426567
1131,48.64614017806893
1132,49.020696456607
1133,49.0669521590467
1134,47.201036227446046
1135,47.20545848283231
1136,47.437393533986494
1137,47.50816262091525
1138,46.78046271444302
1139,46.903219123895404
1140,48.47636698504183
1141,47.83259445664721
1142,48.063903437577395
1143,46.82452137590835
1144,48.264158890285394
1145,47.61182180296435
1146,47.794892363233075
1147,47.805611164278034
1148,47.49141985336962
1149,47.4761173580837
1150,47.48008859014179
1151,47.34312218905168
1152,47.260096649398065
1153,47.022037387501875
1154,47.036773323129474
1155,47.05200777469056
1156,47.640089964326464
1157,47.04318574192617
1158,47.651793200525454
1159,47.17623073039073
1160,47.119776129068285
1161,47.20280630603909
1162,47.794296790401425
1163,46.364649087188056
1164,46.37075009270545
1165,48.418052380787564
1166,48.4172595080239
1167,46.50434431925124
1168,46.60612909306518
1169,49.35810108377495
1170,49.367800434133265
1171,47.099276980595356
1172,47.58720229995335
1173,48.7883372246259
1174,48.79022144863552
1175,47.53460817085861
1176,45.48803955120753
1177,47.2529581577435
1178,45.63506000682587
1179,45.671559728783684
1180,46.62905440563114
1181,48.54722266543414
1182,48.09422617468464
1183,47.360223912059794
1184,47.42675638801431
1185,47.43102693729228
1186,47.44998383485773
1187,46.2573882117808
1188,46.88252541562036
1189,46.67284102230217
1190,46.40468009355228
1191,46.42050584834527
1192,48.4167236701577
1193,48.21131527576713
1194,48.38384577100832
1195,48.2588289399351
1196,47.049289930937945
1197,47.04283657617346
1198,47.300287154840625
1199,47.29968954415125
1200,47.627803026679075
1201,46.55894773051743
1202,46.574230643802714
1203,48.44655539663781
