id,count,time
1,537,4.698714971542358
2,231,3.5862531661987305
3,2896,7.690489053726196
4,506,4.698652982711792
5,1403,6.793658971786499
6,2025,6.646417856216431
7,10728,14.574985027313232
8,207,3.1704981327056885
9,1374,5.327030181884766
10,58,1.3598520755767822
11,17776,20.58454203605652
12,42750,49.23513388633728
13,1741,5.401810169219971
14,6,0.2522618770599365
15,160289,140.6419939994812
16,276,3.854959011077881
17,138,1.8982951641082764
18,2,0.40399789810180664
19,194,2.269298791885376
20,27,1.1306240558624268
21,23170,28.941011905670166
22,6761,12.494614839553833
23,271,3.250688076019287
24,25595,26.983453035354614
25,5873,11.818708896636963
26,93282,86.66226887702942
27,1437,5.3245439529418945
28,76,1.4466309547424316
29,15501,18.433971166610718
30,1169,5.535297155380249
31,36227,36.375964879989624
32,202,1.5504200458526611
33,79920,60.49874401092529
34,1487,5.394508123397827
35,237,3.45043683052063
36,3880,9.395435094833374
37,159516,157.63770008087158
38,2907,7.7451770305633545
39,1244,6.188452959060669
40,65389,59.29283404350281
41,1166,5.60640811920166
42,234,2.0855889320373535
43,821,4.431194067001343
44,10214,13.627825021743774
45,7,0.652163028717041
46,5203,8.44556999206543
47,1470,5.097468852996826
48,2699,7.240174055099487
49,176343,166.74972319602966
50,115344,93.03750896453857
