id,count,time
1,60,29.825525045394897
2,182,30.095875024795532
3,18,27.950010061264038
4,3,22.51986002922058
5,4,18.468765020370483
6,1380,46.736043214797974
7,14,17.000325918197632
8,16,26.33408808708191
9,1,19.750458002090454
10,500,31.70133900642395
