name,iters,id,sc,tc,rwc
finetune,50,99,24.0,33.32796549085701,27.37712057729582
finetune,50,100,23.0,33.32016091537169,27.135762304094676
finetune,60,1,23.0,32.728274398084,26.247329161305185
finetune,60,2,23.0,33.31927284606099,27.016699946501053
finetune,60,3,23.0,32.665633003567834,26.413952014856243
finetune,60,4,23.0,33.23641454988823,27.078536730364434
finetune,60,5,24.0,32.92675804152542,27.240362882221902
finetune,60,6,24.0,33.19473888564516,27.18120863644675
finetune,60,7,23.0,33.35049268843017,27.125147891278036
finetune,60,8,24.0,33.397502133343885,27.440327328936686
finetune,60,9,23.0,32.7661884008212,27.30079495898079
finetune,60,10,24.0,32.7669955790214,27.63909371222851
finetune,60,11,24.0,32.896397060358304,26.857319706700736
finetune,60,12,23.0,33.233603555724436,26.9701815102421
finetune,60,13,23.0,33.45025328274595,27.36945020586277
finetune,60,14,23.0,33.250502779537065,26.98770546719671
finetune,60,15,23.0,32.65356566177054,26.48728895557659
finetune,60,16,23.0,33.46243862639894,26.90953087502205
finetune,60,17,24.0,33.79885276952382,27.309326213441757
finetune,60,18,23.0,33.20208169856165,27.030086021713853
finetune,60,19,23.0,33.258528923066436,27.039334878864782
finetune,60,20,23.0,33.321284095691674,27.12587270099694
finetune,60,21,23.0,33.02270590618428,26.963145976834227
finetune,60,22,23.0,33.23408809316245,26.87141153472001
finetune,60,23,23.0,33.42477682994997,26.99791530092357
finetune,60,24,24.0,33.321387515300316,27.59967341537875
finetune,60,25,23.0,33.17981334913733,26.90928163705643
finetune,60,26,23.0,33.34350381226939,27.170732511038256
finetune,60,27,23.0,33.449264831831286,27.254090742881832
finetune,60,28,23.0,33.33487006981025,26.764917831583176
finetune,60,29,23.0,33.339364434592675,27.142225059970464
finetune,60,30,23.0,32.99837024657125,27.036827200349112
finetune,60,31,23.0,33.640827344792484,26.770007022085686
finetune,60,32,24.0,32.70090578983528,27.61975560833475
finetune,60,33,23.0,33.05893507984686,27.577416402010595
finetune,60,34,23.0,32.81138071566561,26.92972013867493
finetune,60,35,23.0,33.23755023111651,26.907563085927144
finetune,60,36,24.0,32.760457458832505,27.665144849599635
finetune,60,37,24.0,33.47048481784585,27.06666557141881
finetune,60,38,23.0,33.29465494592194,27.13035409082762
finetune,60,39,23.0,33.339236657501424,26.783369509355605
finetune,60,40,24.0,32.94222023433702,26.621688197073862
finetune,60,41,23.0,33.29727227666475,27.08051961972501
finetune,60,42,24.0,33.80075373483425,27.760128937256727
finetune,60,43,23.0,32.68342007170658,26.506270333516774
finetune,60,44,23.0,33.250650195885676,27.290249120466818
finetune,60,45,24.0,32.75623925705388,26.673594983710377
finetune,60,46,24.0,33.4162049449387,27.37771582364292
finetune,60,47,23.0,33.338752038886426,26.878076025997835
finetune,60,48,24.0,33.000391523484716,27.751347217702264
finetune,60,49,23.0,33.23861772781701,27.17919136668536
finetune,60,50,24.0,33.7753912983415,27.466435819402662
finetune,60,51,23.0,32.94727403243,27.320668451552493
finetune,60,52,23.0,32.83197602953837,26.314734575667842
finetune,60,53,23.0,33.022204987534074,26.695794046208206
finetune,60,54,24.0,33.36068133072704,27.299368841046558
finetune,60,55,24.0,33.31571748755481,27.227181725588558
finetune,60,56,23.0,33.363095104760006,26.88444829694182
finetune,60,57,24.0,32.87138696507293,26.88189554156876
finetune,60,58,23.0,33.608278142901284,27.385150042843634
finetune,60,59,24.0,33.43135235367489,27.187401036980777
finetune,60,60,24.0,33.448340987862686,27.361331766263657
finetune,60,61,22.0,32.25121131848475,26.569480210074722
finetune,60,62,24.0,33.43716410888461,26.99836923133165
finetune,60,63,24.0,32.74067173566626,26.750055842149305
finetune,60,64,24.0,33.395464625473714,27.063618277572626
finetune,60,65,23.0,33.326853928493506,26.936772295420585
finetune,60,66,23.0,33.47207375335585,26.91862382893211
finetune,60,67,23.0,33.20294952906619,26.971214044157666
finetune,60,68,23.0,33.30240776739572,27.030115497232522
finetune,60,69,23.0,32.68556556328353,27.456106045396467
finetune,60,70,23.0,33.31986547274033,26.907248309567866
finetune,60,71,24.0,32.9835879252372,27.419022270832283
finetune,60,72,23.0,33.589694495535966,26.85893613146584
finetune,60,73,24.0,33.42814200183238,27.345025962561856
finetune,60,74,23.0,33.387666965750746,27.141028358830923
finetune,60,75,24.0,33.8060861367858,27.257059639984373
finetune,60,76,23.0,33.334964909388134,26.962638555702846
finetune,60,77,23.0,32.94532270701677,26.93313073680508
finetune,60,78,24.0,33.03568854288928,27.334276175571993
finetune,60,79,24.0,33.393179480298784,27.32521666802324
finetune,60,80,24.0,33.05997986463208,27.69920188453902
finetune,60,81,24.0,33.50608629192523,27.277797431849116
finetune,60,82,23.0,33.28709241070393,26.73306554378775
finetune,60,83,23.0,33.46680413979669,27.220531724028007
finetune,60,84,23.0,32.75632729861107,26.42178586057217
finetune,60,85,23.0,33.336598245596456,26.970405086764043
finetune,60,86,23.0,33.898115818946096,27.224935549426785
finetune,60,87,24.0,32.989778929415,26.724713927846484
finetune,60,88,23.0,33.03924061952151,26.654465520912353
finetune,60,89,23.0,33.328646512999995,27.074584396533602
finetune,60,90,23.0,33.891602415054166,27.331318838502565
finetune,60,91,23.0,33.248739965173854,27.1368745379575
finetune,60,92,24.0,33.80143954204419,27.53362021216229
finetune,60,93,23.0,33.23363839560709,27.0600435641653
finetune,60,94,24.0,32.90832720038299,27.287898436819738
finetune,60,95,23.0,33.23130756406617,26.976041674073915
finetune,60,96,23.0,33.247459668261605,27.004441090964175
finetune,60,97,23.0,32.79626798255304,26.644321527290415
finetune,60,98,23.0,33.291186137598885,26.90460057282836
finetune,60,99,23.0,33.26711850970122,27.12858865910533
finetune,60,100,23.0,32.82080025482315,26.94326093503901
finetune,70,1,23.0,33.321378880122744,26.799006892553848
finetune,70,2,24.0,33.32428101345334,27.107838865770987
finetune,70,3,24.0,33.42630247515378,27.595450619156242
finetune,70,4,24.0,33.41605466698748,27.0829297404722
finetune,70,5,24.0,32.82410152423428,27.03769636134892
finetune,70,6,23.0,33.29739993703183,26.865413422138698
finetune,70,7,24.0,32.89948156732229,27.449246105808058
finetune,70,8,23.0,33.35664599584562,27.290559832580563
finetune,70,9,23.0,32.76698041620163,26.42965043693413
finetune,70,10,23.0,33.279196496160885,26.845240831045135
finetune,70,11,24.0,33.66495566278598,27.376602515768937
finetune,70,12,23.0,33.29099421675923,27.11718376059978
finetune,70,13,24.0,32.734924599073736,27.713139602521856
finetune,70,14,23.0,32.61535330749798,26.550867283778846
finetune,70,15,24.0,33.435480559175836,27.439576482744105
finetune,70,16,23.0,33.36116374364056,27.383082129015826
finetune,70,17,24.0,33.34771721291279,27.4041540362023
finetune,70,18,23.0,33.351852950397095,26.89236617449585
finetune,70,19,25.0,33.6142729541023,27.589963526934973
finetune,70,20,24.0,33.16345148231094,27.699483621047907
finetune,70,21,23.0,33.33998081921954,27.07322332062867
finetune,70,22,23.0,33.30203880939416,27.4228615588309
finetune,70,23,23.0,33.28888303724698,27.02901430402158
finetune,70,24,23.0,32.80728820314694,26.4296883594997
finetune,70,25,24.0,33.43505932099444,27.028869420781138
finetune,70,26,23.0,33.25942657633007,27.20150396916415
finetune,70,27,24.0,32.90318554402269,27.710813703744783
finetune,70,28,24.0,33.3161945312607,27.22260267016184
finetune,70,29,23.0,32.748337820080515,26.446092881303077
finetune,70,30,23.0,32.75451486995356,26.871870689473408
finetune,70,31,23.0,33.29469108068729,26.90135456330385
finetune,70,32,24.0,33.4622017060564,27.427452649638873
finetune,70,33,23.0,32.99080186905269,27.028374651578225
finetune,70,34,23.0,32.64671757046208,26.5168967919634
finetune,70,35,23.0,33.312935283842634,26.891840648265667
finetune,70,36,23.0,32.48033487757533,26.08591738700896
finetune,70,37,23.0,33.35245045617516,27.396811080289467
finetune,70,38,24.0,32.8526095151148,26.637476310653955
finetune,70,39,24.0,33.16304138565453,27.396602911315856
finetune,70,40,23.0,33.238931225935026,26.963554977809036
finetune,70,41,23.0,33.32805720807772,27.511930946823355
finetune,70,42,24.0,33.60778719599371,27.29425967597796
finetune,70,43,24.0,33.321828313820895,27.40554248514255
finetune,70,44,23.0,32.889185887914834,26.670750500129124
finetune,70,45,23.0,33.37356802056694,26.89339267336117
finetune,70,46,24.0,33.507677446507806,27.115697632729546
finetune,70,47,23.0,33.142258248916775,26.816101472336882
finetune,70,48,23.0,33.010187301895996,27.155929367160358
finetune,70,49,23.0,33.32720446876625,26.84646295918296
finetune,70,50,23.0,33.28336675282167,27.06165789956802
finetune,70,51,23.0,33.343068644133176,26.907926923261904
finetune,70,52,23.0,32.874654637035825,27.091035844468898
finetune,70,53,23.0,33.26956617281811,26.79971396319723
finetune,70,54,23.0,32.5548292437263,27.088400095101502
finetune,70,55,24.0,33.61528268114335,27.503898653006843
finetune,70,56,24.0,33.92204831923865,27.59555015533716
finetune,70,57,23.0,33.46393461414318,27.001181413165803
finetune,70,58,23.0,33.29576555140697,27.04260116536028
finetune,70,59,23.0,33.38128387950797,27.180760724417997
finetune,70,60,23.0,33.33085193744618,27.084704386178487
finetune,70,61,24.0,33.84186888083489,27.490723064185666
finetune,70,62,24.0,34.03925837233579,27.770087633009762
finetune,70,63,23.0,33.27927051536398,26.840256640601407
finetune,70,64,24.0,34.03020773049692,27.361663882198563
finetune,70,65,23.0,33.19377489881672,26.85943557878754
finetune,70,66,24.0,33.26168662601401,27.39184610514616
finetune,70,67,24.0,33.10569513473703,26.76292216865946
finetune,70,68,23.0,33.322842141628406,26.97509089544332
finetune,70,69,23.0,33.3567707651194,27.044760250017426
finetune,70,70,24.0,33.38959983948966,27.108650581845524
finetune,70,71,23.0,32.677629407774944,26.83844410071333
finetune,70,72,24.0,33.32703674121553,27.368933244224024
finetune,70,73,23.0,33.337232803771194,27.06930203501003
finetune,70,74,23.0,33.23217058706804,26.836123415352006
finetune,70,75,23.0,32.86287788230767,26.512068818413045
finetune,70,76,23.0,33.29803568490002,26.88416841090898
finetune,70,77,23.0,33.27697944292978,26.78905780769387
finetune,70,78,23.0,33.29630903806605,27.314968559276405
finetune,70,79,23.0,33.34054574033576,27.351811336081177
finetune,70,80,24.0,32.81562601144163,27.463605714387107
finetune,70,81,23.0,33.31520058998332,27.012066723768438
finetune,70,82,23.0,33.38719994606334,27.065552576675422
finetune,70,83,23.0,33.16818440616717,26.759667101727775
finetune,70,84,23.0,33.310144828191994,27.340105134634175
finetune,70,85,23.0,33.82133346316282,27.179528799303412
finetune,70,86,23.0,32.968651184569545,26.737390264311493
finetune,70,87,23.0,32.458474528039055,26.310314802185953
finetune,70,88,23.0,33.363690855595934,26.835580077097596
finetune,70,89,23.0,32.88575292543514,26.582475596156534
finetune,70,90,24.0,33.22232101730581,27.224537074745854
finetune,70,91,24.0,33.47078688964814,27.173054011799277
finetune,70,92,24.0,32.878830404921935,27.462078995212636
finetune,70,93,23.0,33.316046013374624,27.412782854368118
finetune,70,94,24.0,33.42754172626847,27.59907013644
finetune,70,95,23.0,33.28778237699162,27.278524138299748
finetune,70,96,23.0,33.36858351470258,27.565650030209536
finetune,70,97,23.0,32.72750358181187,26.622422583865546
finetune,70,98,24.0,33.41446433395493,27.41133327479344
finetune,70,99,23.0,32.75515337836707,26.647122787075048
finetune,70,100,24.0,34.04455253453166,27.913395490137834
finetune,80,1,24.0,33.442780921818006,27.5500950523424
finetune,80,2,23.0,32.70802657029402,26.40792282533339
finetune,80,3,23.0,33.45886810687067,27.148324310552834
finetune,80,4,23.0,33.2967517998701,27.002857272432987
finetune,80,5,23.0,33.17101108367111,27.069952390993176
finetune,80,6,23.0,32.825494516595455,26.675453413487542
finetune,80,7,24.0,33.31866361457837,27.630824146651683
finetune,80,8,24.0,33.40486101461612,27.42991833946311
finetune,80,9,23.0,33.29187746490943,26.671520267522155
finetune,80,10,24.0,33.252658888918475,27.821707592479306
finetune,80,11,23.0,33.4736193268374,27.470285592151424
finetune,80,12,24.0,33.53755009425479,27.54677381315222
finetune,80,13,24.0,33.49365023787622,27.149375036719036
finetune,80,14,24.0,33.88455750587648,27.094225138232627
finetune,80,15,23.0,32.53723341595784,26.526627390951734
finetune,80,16,24.0,32.816289584900424,26.913990917590354
finetune,80,17,23.0,33.17465612747854,26.746167940537365
finetune,80,18,24.0,33.135171017592,26.901542755861133
finetune,80,19,23.0,33.665645837932225,27.32942226929046
finetune,80,20,23.0,33.29375483330239,26.891574336986018
finetune,80,21,24.0,32.97123190314522,28.0160425478939
finetune,80,22,24.0,33.38897343556761,27.42589792106917
finetune,80,23,24.0,33.484719737228474,27.304214923792955
finetune,80,24,24.0,33.840626123571454,27.424484211905884
finetune,80,25,23.0,32.8817461153701,26.519443739396404
finetune,80,26,24.0,32.67006146116553,28.094428992279514
finetune,80,27,23.0,32.67599390193474,26.38895094239593
finetune,80,28,23.0,33.26997214030542,27.309802473063794
finetune,80,29,23.0,32.774877697500756,26.734424795301436
finetune,80,30,24.0,32.80695919367655,27.09433444660939
finetune,80,31,24.0,33.16445678415211,26.976209707200876
finetune,80,32,23.0,32.682699012309634,26.460359323049097
finetune,80,33,24.0,33.396316247861876,26.979741389327483
finetune,80,34,23.0,32.76216693485526,26.25129333977736
finetune,80,35,23.0,33.24958153615687,27.378764916578735
finetune,80,36,23.0,33.300279920719994,26.8114390183726
finetune,80,37,23.0,33.26360002431418,26.884690777454903
finetune,80,38,23.0,33.32034866988069,27.08171051668531
finetune,80,39,23.0,33.30320454431009,27.062660117362185
finetune,80,40,23.0,32.999885185927226,26.777536399379525
finetune,80,41,23.0,32.954559284383755,26.62058233599536
finetune,80,42,23.0,33.307492251880035,27.300316065175387
finetune,80,43,23.0,32.79869348351483,27.35326283917256
finetune,80,44,24.0,33.4310160902995,27.46608127811829
finetune,80,45,23.0,33.23392066670779,27.153790848883453
finetune,80,46,23.0,33.3577607520717,27.499898754151523
finetune,80,47,23.0,32.9096430955197,27.07584025064571
finetune,80,48,23.0,33.28913658782333,27.18258760515061
finetune,80,49,23.0,33.29325300216918,27.094827882521006
finetune,80,50,24.0,32.98048779094518,26.73619281106695
finetune,80,51,23.0,33.233513857553326,27.0220123631275
finetune,80,52,23.0,32.42251912843667,26.43843608317062
finetune,80,53,23.0,33.00031716865837,26.944679927939273
finetune,80,54,23.0,33.20400153108843,26.838192470127918
finetune,80,55,23.0,32.828321352752646,26.538555599190712
finetune,80,56,24.0,33.377058836560586,27.187917778705998
finetune,80,57,23.0,32.948866338114286,27.10766218221984
finetune,80,58,23.0,33.32347427176171,26.84653029349418
finetune,80,59,24.0,32.77036221581824,26.914424494080862
finetune,80,60,23.0,32.73598014280279,26.558065923724648
finetune,80,61,23.0,33.238782402515014,27.02730178792227
finetune,80,62,23.0,32.70545884086774,26.40827510214805
finetune,80,63,23.0,33.21567061604241,27.146742008060333
finetune,80,64,23.0,33.296725443087304,26.94713057676091
finetune,80,65,23.0,33.20061523659758,26.95620955417312
finetune,80,66,24.0,33.00109051165693,26.8093364100885
finetune,80,67,23.0,32.71268993854799,26.481913021374016
finetune,80,68,24.0,33.93344494520669,27.183368115494886
finetune,80,69,24.0,33.2756359132133,27.424334851007572
finetune,80,70,23.0,33.258692702185634,26.94127425432205
finetune,80,71,24.0,32.95680695525119,26.86061865847333
finetune,80,72,23.0,33.291015570317164,27.11408801709201
finetune,80,73,23.0,33.334006049075235,26.936596550257477
finetune,80,74,23.0,33.313958341293215,27.255468445070345
finetune,80,75,23.0,33.439295311832936,26.97066654043837
finetune,80,76,23.0,33.189233115663626,26.794574156075843
finetune,80,77,23.0,32.63883131847743,26.23767057160142
finetune,80,78,22.0,31.932199325200557,26.48849715489073
finetune,80,79,23.0,33.00382071555679,26.828208880830005
finetune,80,80,25.0,33.87198956891542,27.663726516085298
finetune,80,81,23.0,32.65039865062598,26.22429605085184
finetune,80,82,24.0,33.41758786286944,26.990336193784124
finetune,80,83,23.0,32.57702005786357,26.379244741209117
finetune,80,84,23.0,33.442812225848265,27.21597108889601
finetune,80,85,23.0,33.31477334557124,27.012928086109422
finetune,80,86,24.0,33.3993068516881,27.278997846259085
finetune,80,87,24.0,33.37867626404395,27.224394436007053
finetune,80,88,23.0,32.45843430670016,26.402449554554373
finetune,80,89,24.0,32.990149678049654,26.754786640367684
finetune,80,90,24.0,33.832463984750945,27.38726726659901
finetune,80,91,24.0,33.11349010221392,27.29160777265317
finetune,80,92,24.0,33.374950853677426,27.04290077706518
finetune,80,93,23.0,32.625129928678284,26.628230629038192
finetune,80,94,23.0,32.855342719973834,27.200240650758683
finetune,80,95,23.0,33.23152017146926,27.205549669947242
finetune,80,96,24.0,33.54232328595238,27.33951726938788
finetune,80,97,23.0,32.775532953011286,27.298921347788482
finetune,80,98,23.0,33.256584105507464,26.88028876826511
finetune,80,99,23.0,33.297884869327916,26.86487562292251
finetune,80,100,23.0,32.43598446795417,26.28486763302959
finetune,90,1,24.0,33.975933469884374,27.19992453593535
finetune,90,2,23.0,32.60677959031643,26.12950932836216
finetune,90,3,24.0,33.17855258485184,27.42249184568288
finetune,90,4,23.0,33.007421032029605,26.660696503329923
finetune,90,5,24.0,33.04480604335728,27.51939386347128
finetune,90,6,23.0,32.686047107584,26.1035073491368
finetune,90,7,24.0,33.266259502719,27.494883494276145
finetune,90,8,23.0,33.30701520715399,26.96179130912935
finetune,90,9,23.0,33.30659888249458,27.21591089666059
finetune,90,10,23.0,33.33257730909108,26.718048504686465
finetune,90,11,23.0,32.88964264565867,26.83322311515371
finetune,90,12,23.0,32.78273462738514,27.122078216015762
finetune,90,13,23.0,33.23911085852314,26.667310640668425
finetune,90,14,23.0,32.64608699717957,26.324554337496707
finetune,90,15,23.0,32.58014846609402,26.465022076050296
finetune,90,16,23.0,33.268767680492786,27.246536598775076
finetune,90,17,24.0,33.31858500638252,26.859549229150495
finetune,90,18,23.0,32.76081205070159,27.09657686312921
finetune,90,19,23.0,33.614031563902124,27.2645016872218
finetune,90,20,24.0,32.818708356947894,26.761322998962363
finetune,90,21,24.0,33.48075427492898,27.221032235987757
finetune,90,22,23.0,33.238394461047164,27.064856169282113
finetune,90,23,23.0,33.294889777792214,27.093815621363028
finetune,90,24,23.0,33.23954217957655,26.98403405743869
finetune,90,25,23.0,33.27976878092076,26.82175820736954
finetune,90,26,23.0,33.28318079142749,26.65313069996911
finetune,90,27,23.0,32.724734076155165,26.405920290655164
finetune,90,28,23.0,33.274340107155105,27.311984774882966
finetune,90,29,24.0,33.400376642117344,27.5052120838097
finetune,90,30,24.0,32.80270029086389,27.04609088179421
finetune,90,31,23.0,33.44393930649528,27.3629607579277
finetune,90,32,24.0,32.718465047783404,26.90475325234306
finetune,90,33,23.0,32.81280229434226,26.47850245205103
finetune,90,34,23.0,33.32208478004053,27.369309682532652
finetune,90,35,24.0,33.42746932137634,27.367606471692714
finetune,90,36,23.0,32.58887867760275,26.221145801024516
finetune,90,37,23.0,33.232959466875606,27.14956932208952
finetune,90,38,23.0,33.847531128668166,27.57879708886335
finetune,90,39,23.0,33.3016964809053,26.952133118886685
finetune,90,40,23.0,33.320837788359746,26.992918666212233
finetune,90,41,24.0,33.4141375670792,27.1910799570497
finetune,90,42,23.0,33.19147547106862,26.902668268215137
finetune,90,43,24.0,33.380454180347705,27.144916424635717
finetune,90,44,24.0,33.43457418803545,27.26935381885206
finetune,90,45,23.0,33.32359790066848,26.90123623985621
finetune,90,46,24.0,32.95533839755834,27.50921312834195
finetune,90,47,23.0,33.276652656175735,27.09593413748846
finetune,90,48,23.0,33.254661055760494,26.80587751050926
finetune,90,49,23.0,33.32675437237817,27.017468369423
finetune,90,50,23.0,32.78889005662576,26.83036929937784
finetune,90,51,23.0,33.3503343498209,26.856773848100662
finetune,90,52,24.0,33.042333346540495,27.61942019187028
finetune,90,53,24.0,32.93341164010881,26.669582157686513
finetune,90,54,24.0,33.79829881712824,27.214356875420677
finetune,90,55,24.0,32.80554979464355,26.53451084795152
finetune,90,56,23.0,32.63129699658046,26.97348431717927
finetune,90,57,23.0,33.34898276078255,27.00028282999089
finetune,90,58,23.0,32.41685699186686,26.118223843119967
finetune,90,59,23.0,33.004023498743194,26.607675310264135
finetune,90,60,23.0,32.65662723579474,26.61816258852071
finetune,90,61,24.0,32.788940355415946,26.96292736029441
finetune,90,62,23.0,33.260591257265965,27.460646078764825
finetune,90,63,23.0,33.30310285565419,27.296503757045144
finetune,90,64,23.0,33.53478330759998,27.09713939513732
finetune,90,65,24.0,33.05538741577528,26.80715220169264
finetune,90,66,24.0,33.40719404259312,27.131125994507205
finetune,90,67,23.0,32.511674896195174,26.70767902055134
finetune,90,68,23.0,33.33446661042723,26.87645290612289
finetune,90,69,22.0,31.219128554141562,26.148088990625293
finetune,90,70,23.0,33.32989584980347,26.921245613867402
finetune,90,71,24.0,33.315703566963705,27.061365042798197
finetune,90,72,24.0,32.90997953410526,27.68582538909278
finetune,90,73,23.0,33.29737866190844,27.118633510216366
finetune,90,74,23.0,32.81028771477559,26.678926467549008
finetune,90,75,23.0,33.471896664783685,27.00667195411921
finetune,90,76,23.0,33.282471928009734,26.992458954552582
finetune,90,77,23.0,33.224595521654514,27.072873203790092
finetune,90,78,23.0,32.52902783559119,26.289297539544524
finetune,90,79,24.0,33.5165155236545,27.16990102877253
finetune,90,80,23.0,33.22581786688361,26.917986183283073
finetune,90,81,23.0,33.34619463043315,27.1273942862993
finetune,90,82,23.0,33.32375448590567,26.826267359941504
finetune,90,83,24.0,32.59465023912636,26.330298223236994
finetune,90,84,23.0,32.85046524566162,26.831845466080807
finetune,90,85,24.0,33.39665012749708,26.92981204490119
finetune,90,86,23.0,33.00807102181662,26.75871265866267
finetune,90,87,23.0,33.314049441298906,26.761917038337728
finetune,90,88,23.0,32.539212062333945,26.480744894208787
finetune,90,89,24.0,33.76844115110175,27.33816335805765
finetune,90,90,23.0,33.34879424812931,26.851032069381553
finetune,90,91,24.0,33.82405495678586,27.021066751942566
finetune,90,92,23.0,33.430128191568684,26.956563456095974
finetune,90,93,24.0,33.51892771256852,27.066206267388814
finetune,90,94,23.0,33.331717124008435,26.868789722085626
finetune,90,95,23.0,32.829158483487184,26.83292876706825
finetune,90,96,23.0,33.45657231376846,26.994757430259032
finetune,90,97,24.0,33.78584887745394,27.006359072061908
finetune,90,98,24.0,32.92956717000315,26.579971468325017
finetune,90,99,23.0,32.98086544683884,26.915442535167553
finetune,90,100,23.0,32.44746774147607,26.46775371573047
finetune,100,1,23.0,32.941589263992356,27.01084139741352
finetune,100,2,24.0,33.338962995942595,27.282233228271686
finetune,100,3,23.0,32.68638339932145,26.950165747670127
finetune,100,4,24.0,32.82596842814995,27.55595524692998
finetune,100,5,23.0,33.320276926578266,27.160774571444275
finetune,100,6,24.0,33.4256355972385,27.020766215677785
finetune,100,7,24.0,33.7874906657678,26.914153101951005
finetune,100,8,24.0,33.004956938445346,27.931007313784846
finetune,100,9,23.0,32.79165503641884,26.44792182411945
finetune,100,10,23.0,33.32403371184279,27.08944057033497
finetune,100,11,24.0,33.53950799741839,27.478283560673315
finetune,100,12,23.0,33.21019583833361,26.84444271227906
finetune,100,13,23.0,33.511308317644755,26.95844114882365
finetune,100,14,22.0,31.57957941971573,26.10899805415064
finetune,100,15,24.0,33.39736202692543,27.05788205238537
finetune,100,16,24.0,33.47248594070818,27.261253083696303
finetune,100,17,24.0,33.366080495051946,27.482384317729263
finetune,100,18,23.0,33.89096293024073,26.780391420262408
finetune,100,19,23.0,33.26029338235553,26.86542805397171
finetune,100,20,24.0,33.13354346119005,27.557001462354833
finetune,100,21,23.0,33.899690587405345,27.028817751510278
finetune,100,22,23.0,33.284977921303,27.03570251414751
finetune,100,23,23.0,33.42921922383984,27.02335177909431
finetune,100,24,24.0,32.568493651021505,27.427742528440806
finetune,100,25,24.0,33.01148758333746,27.02186669027177
finetune,100,26,23.0,33.2527589905161,26.892730529515756
finetune,100,27,24.0,33.23716786728028,26.686194372261287
finetune,100,28,24.0,33.96837070326194,27.305507195585616
finetune,100,29,24.0,33.52641011252536,27.341570153884522
finetune,100,30,23.0,33.31610471870005,26.98366995915426
finetune,100,31,24.0,32.975827801661815,27.758702474989736
finetune,100,32,24.0,33.61906533410763,27.361575204953674
finetune,100,33,23.0,33.16515394901663,26.792753699341343
finetune,100,34,23.0,33.369790709676586,26.9859917596949
finetune,100,35,24.0,33.36863388253591,27.793923168138186
finetune,100,36,23.0,33.247792925932984,27.060453790714114
finetune,100,37,23.0,32.847155275776494,26.77515133411702
finetune,100,38,23.0,32.632711083721176,26.64504580535942
finetune,100,39,23.0,33.763599881528535,27.162232680595807
finetune,100,40,23.0,33.15507297116397,26.866435311257995
finetune,100,41,23.0,33.37603701647433,27.01592027054497
finetune,100,42,24.0,32.92721440260566,26.588342626226698
finetune,100,43,24.0,33.8351628505422,27.052800223598734
finetune,100,44,23.0,33.29743347978249,27.488419289224275
finetune,100,45,23.0,32.762698898332445,26.55013254357852
finetune,100,46,24.0,32.650357273330414,27.59980852118616
finetune,100,47,23.0,33.37782667470574,26.975576114849158
finetune,100,48,23.0,33.23072428820953,26.824928680606014
finetune,100,49,23.0,33.290816213119804,26.946072442865223
finetune,100,50,23.0,33.00279158387014,26.77542133666484
finetune,100,51,24.0,32.62595961333654,26.360645966336225
finetune,100,52,24.0,33.209610921313136,27.05256061957985
finetune,100,53,24.0,32.71996513984108,26.551918543151498
finetune,100,54,24.0,33.42649876586396,27.181079852278433
finetune,100,55,23.0,32.704946981018445,26.347819411409603
finetune,100,56,24.0,33.27192356316859,27.318524907234707
finetune,100,57,23.0,32.708793792707496,26.630318721069514
finetune,100,58,24.0,33.35993378019761,26.958335736173627
finetune,100,59,23.0,33.24708161351345,26.772450136687283
finetune,100,60,23.0,32.59988467443403,26.881407358409813
finetune,100,61,23.0,33.23805589270323,26.88013506597047
finetune,100,62,23.0,33.32930158131285,27.30597052759241
finetune,100,63,24.0,32.88189210049354,27.65721781652007
finetune,100,64,24.0,32.867846225704604,26.715574681602728
finetune,100,65,24.0,33.394508676620795,26.96785098720859
finetune,100,66,24.0,32.779316382454425,26.808858482819748
finetune,100,67,23.0,33.203708300295396,27.096503273895493
finetune,100,68,24.0,33.95812939953457,27.364685153336264
finetune,100,69,24.0,33.35886289796817,27.56402475196071
finetune,100,70,24.0,33.18072723357831,26.75077652662717
finetune,100,71,23.0,32.54177092014216,26.19837255340821
finetune,100,72,24.0,33.400844951058815,27.094522353887005
finetune,100,73,23.0,32.95303584056881,26.41718916511987
finetune,100,74,23.0,33.2784128154805,26.995945955936726
finetune,100,75,24.0,33.372711956561005,27.040696521374617
finetune,100,76,23.0,32.800504473429996,26.948013307760828
finetune,100,77,24.0,33.30419147543762,27.295546388945915
finetune,100,78,23.0,32.83337559748789,26.577456186524323
finetune,100,79,23.0,33.353176257635525,27.51067492561169
finetune,100,80,23.0,32.70305699930816,26.493938296224236
finetune,100,81,23.0,33.22147565347587,27.304049164176963
finetune,100,82,23.0,33.25559042736017,27.186330496904294
finetune,100,83,23.0,33.30743728884343,27.102879605193277
finetune,100,84,22.0,32.296895953250846,26.13206654717071
finetune,100,85,23.0,33.272512578140336,26.943893320488215
finetune,100,86,23.0,33.26909448068322,26.83682235283045
finetune,100,87,23.0,33.30410998907897,27.15266861059344
finetune,100,88,24.0,33.96505778240244,27.503505949379427
finetune,100,89,23.0,32.66535599030139,26.421802036997352
finetune,100,90,23.0,33.359467412341445,26.947771611410356
finetune,100,91,24.0,32.80929251551317,27.723234893396633
finetune,100,92,24.0,32.91920391919621,26.945262925799334
finetune,100,93,23.0,32.65552719905302,26.521318680762604
finetune,100,94,24.0,33.54525797592744,27.027218207791613
finetune,100,95,23.0,32.63321432841832,26.5262445881288
finetune,100,96,24.0,33.508508008243105,27.432605001458878
finetune,100,97,23.0,32.709062035724926,26.591477419499817
